nObserver,cond,nEsti,nDictator,prefDictator,estim,RT,accuracy
9,1,3,9,0.757575757575758,0.857422,5.420365,0.900153757575758
9,1,4,9,0.757575757575758,0.458984,2.382264,0.701408242424242
9,2,1,13,0.921212121212121,0.634766,2.361914,0.713553878787879
9,2,2,13,0.921212121212121,0.751953,1.918925,0.830740878787879
9,2,3,13,0.921212121212121,0.1,2.565397,0.178787878787879
9,2,4,13,0.921212121212121,0.740234,1.90519,0.819021878787879
9,2,1,12,0.478787878787879,0.453125,2.534335,0.974337121212121
9,2,2,12,0.478787878787879,0.286133,2.606475,0.807345121212121
9,2,3,12,0.478787878787879,0.248047,0.891745,0.769259121212121
9,2,4,12,0.478787878787879,0.646484,2.580901,0.832303878787879
9,2,1,11,0.690909090909091,0.50293,2.924322,0.812020909090909
9,2,2,11,0.690909090909091,0.611328,4.247534,0.920418909090909
9,2,3,11,0.690909090909091,0.605469,3.287334,0.914559909090909
9,2,4,11,0.690909090909091,0.672852,3.270304,0.981942909090909
9,2,1,15,0.824242424242424,0.470703,4.527733,0.646460575757576
9,2,2,15,0.824242424242424,0.59375,2.431287,0.769507575757576
9,2,3,15,0.824242424242424,0.857422,1.592587,0.966820424242424
9,2,4,15,0.824242424242424,0.482422,2.446091,0.658179575757576
10,3,1,8,0.672727272727273,0.529297,84.079338,0.856569727272727
10,3,2,8,0.672727272727273,0.693359,146.433397,0.979368272727273
10,3,3,8,0.672727272727273,0.661133,7.207537,0.988405727272727
10,3,4,8,0.672727272727273,0.608398,8.336012,0.935670727272727
10,3,1,7,0.951515151515152,0.49707,8.712939,0.545554848484848
10,3,2,7,0.951515151515152,0.532227,8.58661,0.580711848484848
10,3,3,7,0.951515151515152,0.567383,11.143129,0.615867848484848
10,3,4,7,0.951515151515152,0.68457,13.052578,0.733054848484848
10,3,1,14,0.563636363636364,0.50293,5.069596,0.939293636363636
10,3,2,14,0.563636363636364,0.672852,4.665399,0.890784363636364
10,3,3,14,0.563636363636364,0.669922,5.279724,0.893714363636364
10,3,4,14,0.563636363636364,0.438477,9.374254,0.874840636363636
10,3,1,4,1,0.508789,5.874668,0.508789
10,3,2,4,1,0.59668,4.768973,0.59668
10,3,3,4,1,0.628906,3.263351,0.628906
10,3,4,4,1,0.766602,7.342219,0.766602
10,1,1,10,0.115151515151515,0.517578,6.584792,0.597573515151515
10,1,2,10,0.115151515151515,0.057617,4.87982,0.942465484848485
10,1,3,10,0.115151515151515,0.013672,6.496814,0.898520484848485
10,1,4,10,0.115151515151515,0.03418,4.860619,0.919028484848485
10,1,1,5,0.872727272727273,0.517578,3.984349,0.644850727272727
10,1,2,5,0.872727272727273,0.866211,11.039975,0.993483727272727
10,1,3,5,0.872727272727273,0.842773,6.308496,0.970045727272727
10,1,4,5,0.872727272727273,0.625977,5.101615,0.753249727272727
10,1,1,6,1,0.511719,5.579977,0.511719
10,1,2,6,1,0.942383,4.028688,0.942383
10,1,3,6,1,0.942383,5.714594,0.942383
10,1,4,6,1,0.886719,19.622478,0.886719
10,1,1,2,0.624242424242424,0.532227,4.337378,0.907984575757576
10,1,2,2,0.624242424242424,0.77832,4.537079,0.845922424242424
10,1,3,2,0.624242424242424,0.602539,5.549308,0.978296575757576
10,1,4,2,0.624242424242424,0.552734,5.779981,0.928491575757576
10,4,1,15,0.824242424242424,0.605469,6.186401,0.781226575757576
10,4,2,15,0.824242424242424,0.584961,5.481851,0.760718575757576
10,4,3,15,0.824242424242424,0.59082,5.470881,0.766577575757576
10,4,4,15,0.824242424242424,0.587891,4.365143,0.763648575757576
10,4,1,3,0.721212121212121,0.614258,4.943343,0.893045878787879
10,4,2,3,0.721212121212121,0.640625,5.321267,0.919412878787879
10,4,3,3,0.721212121212121,0.605469,8.447787,0.884256878787879
10,4,4,3,0.721212121212121,0.646484,8.532658,0.925271878787879
10,4,1,1,0.509090909090909,0.649414,3.95006,0.859676909090909
10,4,2,1,0.509090909090909,0.658203,10.209859,0.850887909090909
10,4,3,1,0.509090909090909,0.614258,3.556387,0.894832909090909
10,4,4,1,0.509090909090909,0.631836,5.353939,0.877254909090909
10,4,1,16,0.951515151515152,0.584961,2.977634,0.633445848484848
10,4,2,16,0.951515151515152,0.570312,3.198545,0.618796848484849
10,4,3,16,0.951515151515152,0.631836,4.050765,0.680320848484848
10,4,4,16,0.951515151515152,0.623047,6.106556,0.671531848484848
10,2,1,13,0.921212121212121,0.494141,3.633066,0.572928878787879
10,2,2,13,0.921212121212121,0.918945,7.08762,0.997732878787879
10,2,3,13,0.921212121212121,1,6.804563,0.921212121212121
10,2,4,13,0.921212121212121,1,3.263181,0.921212121212121
10,2,1,11,0.690909090909091,0.1,4.752182,0.409090909090909
10,2,2,11,0.690909090909091,0.579102,4.875867,0.888192909090909
10,2,3,11,0.690909090909091,0.508789,13.707129,0.817879909090909
10,2,4,11,0.690909090909091,0.514648,5.129029,0.823738909090909
10,2,1,9,0.757575757575758,0.678711,4.133376,0.921135242424242
10,2,2,9,0.757575757575758,0.722656,3.564402,0.965080242424242
10,2,3,9,0.757575757575758,0.661133,4.45204,0.903557242424242
10,2,4,9,0.757575757575758,0.710938,7.119848,0.953362242424242
10,2,1,12,0.478787878787879,0.661133,3.69238,0.817654878787879
10,2,2,12,0.478787878787879,0.517578,15.690536,0.961209878787879
10,2,3,12,0.478787878787879,0.491211,6.154206,0.987576878787879
10,2,4,12,0.478787878787879,0.50293,6.531352,0.975857878787879
11,3,1,1,0.509090909090909,0.628906,17.89613,0.880184909090909
11,3,2,1,0.509090909090909,0.804688,10.688072,0.704402909090909
11,3,3,1,0.509090909090909,0.602539,6.82193,0.906551909090909
11,3,4,1,0.509090909090909,1,3.531345,0.509090909090909
11,3,1,13,0.921212121212121,0.40625,3.733488,0.485037878787879
11,3,2,13,0.921212121212121,1,4.265897,0.921212121212121
11,3,3,13,0.921212121212121,0.880859,5.849525,0.959646878787879
11,3,4,13,0.921212121212121,0.933594,4.702931,0.987618121212121
11,3,1,2,0.624242424242424,0.1,1.223886,0.475757575757576
11,3,2,2,0.624242424242424,0.541016,5.126683,0.916773575757576
11,3,3,2,0.624242424242424,0.640625,4.930103,0.983617424242424
11,3,4,2,0.624242424242424,1,4.333775,0.624242424242424
11,3,1,7,0.951515151515152,0.1,0.979908,0.148484848484848
11,3,2,7,0.951515151515152,0.857422,4.436426,0.905906848484848
11,3,3,7,0.951515151515152,0.866211,4.3543,0.914695848484848
11,3,4,7,0.951515151515152,0.933594,4.146085,0.982078848484848
11,4,1,10,0.115151515151515,0.1,1.974597,0.984848484848485
11,4,2,10,0.115151515151515,1,3.666451,0.115151515151515
11,4,3,10,0.115151515151515,0.775391,4.095061,0.339760515151515
11,4,4,10,0.115151515151515,0.50293,8.699782,0.612221515151515
11,4,1,5,0.872727272727273,0.1,0.925503,0.227272727272727
11,4,2,5,0.872727272727273,0.737305,6.884304,0.864577727272727
11,4,3,5,0.872727272727273,0.819336,3.998794,0.946608727272727
11,4,4,5,0.872727272727273,1,3.404127,0.872727272727273
11,4,1,11,0.690909090909091,0.1,0.907542,0.409090909090909
11,4,2,11,0.690909090909091,0.892578,7.319128,0.798331090909091
11,4,3,11,0.690909090909091,1,5.684317,0.690909090909091
11,4,4,11,0.690909090909091,0.962891,7.05585,0.728018090909091
11,4,1,16,0.951515151515152,0.1,1.165754,0.148484848484848
11,4,2,16,0.951515151515152,0.898438,4.73055,0.946922848484848
11,4,3,16,0.951515151515152,0.880859,4.567213,0.929343848484848
11,4,4,16,0.951515151515152,1,4.500019,0.951515151515152
11,1,1,4,1,0.1,1.235659,0.1
11,1,2,4,1,1,4.519398,1
11,1,3,4,1,1,4.119048,1
11,1,4,4,1,1,4.813983,1
11,1,1,3,0.721212121212121,0.1,0.887868,0.378787878787879
11,1,2,3,0.721212121212121,1,3.780572,0.721212121212121
11,1,3,3,0.721212121212121,1,4.820089,0.721212121212121
11,1,4,3,0.721212121212121,0.608398,8.887175,0.887185878787879
11,1,1,14,0.563636363636364,0.1,1.562845,0.536363636363636
11,1,2,14,0.563636363636364,0.508789,7.94495,0.945152636363636
11,1,3,14,0.563636363636364,0.435547,5.305913,0.871910636363636
11,1,4,14,0.563636363636364,0.625977,5.059852,0.937659363636364
11,1,1,9,0.757575757575758,0.1,0.709322,0.342424242424242
11,1,2,9,0.757575757575758,0.860352,4.502493,0.897223757575758
11,1,3,9,0.757575757575758,0.508789,7.196162,0.751213242424242
11,1,4,9,0.757575757575758,0.508789,6.00167,0.751213242424242
11,2,1,12,0.478787878787879,0.1,0.856935,0.621212121212121
11,2,2,12,0.478787878787879,0.350586,7.147363,0.871798121212121
11,2,3,12,0.478787878787879,0,10.639224,0.521212121212121
11,2,4,12,0.478787878787879,0,4.506374,0.521212121212121
11,2,1,6,1,0.1,0.650317,0.1
11,2,2,6,1,1,2.922463,1
11,2,3,6,1,1,3.491925,1
11,2,4,6,1,1,5.017547,1
11,2,1,8,0.672727272727273,0.1,0.700583,0.427272727272727
11,2,2,8,0.672727272727273,0.50293,5.296158,0.830202727272727
11,2,3,8,0.672727272727273,0.50293,4.585889,0.830202727272727
11,2,4,8,0.672727272727273,0.505859,5.686746,0.833131727272727
11,2,1,15,0.824242424242424,0.1,1.130585,0.275757575757576
11,2,2,15,0.824242424242424,0.693359,5.734925,0.869116575757576
11,2,3,15,0.824242424242424,0.851562,4.796752,0.972680424242424
11,2,4,15,0.824242424242424,0.916016,4.551537,0.908226424242424
12,1,1,2,0.624242424242424,0.6875,21.973481,0.936742424242424
12,1,2,2,0.624242424242424,0.87207,12.771928,0.752172424242424
12,1,3,2,0.624242424242424,0.790039,12.767122,0.834203424242424
12,1,4,2,0.624242424242424,0.579102,9.40103,0.954859575757576
12,1,1,16,0.951515151515152,0.681641,3.716003,0.730125848484849
12,1,2,16,0.951515151515152,0.792969,13.119442,0.841453848484848
12,1,3,16,0.951515151515152,1,3.728304,0.951515151515152
12,1,4,16,0.951515151515152,1,4.144042,0.951515151515152
12,1,1,15,0.824242424242424,0.1,3.939877,0.275757575757576
12,1,2,15,0.824242424242424,0.751953,9.506322,0.927710575757576
12,1,3,15,0.824242424242424,0.895508,4.961685,0.928734424242424
12,1,4,15,0.824242424242424,0.886719,4.53598,0.937523424242424
12,1,1,12,0.478787878787879,1,3.610805,0.478787878787879
12,1,2,12,0.478787878787879,0.505859,8.497619,0.972928878787879
12,1,3,12,0.478787878787879,0.271484,10.905573,0.792696121212121
12,1,4,12,0.478787878787879,0.163086,4.89181,0.684298121212121
12,2,1,4,1,0.1,1.380196,0.1
12,2,2,4,1,0.863281,5.625075,0.863281
12,2,3,4,1,0.78125,4.727984,0.78125
12,2,4,4,1,1,3.70681,1
12,2,1,14,0.563636363636364,0.1,1.370323,0.536363636363636
12,2,2,14,0.563636363636364,0.456055,4.30496,0.892418636363636
12,2,3,14,0.563636363636364,0.514648,12.274781,0.951011636363636
12,2,4,14,0.563636363636364,0.605469,5.882224,0.958167363636364
12,2,1,7,0.951515151515152,0.1,1.820377,0.148484848484848
12,2,2,7,0.951515151515152,1,3.294277,0.951515151515152
12,2,3,7,0.951515151515152,1,2.565789,0.951515151515152
12,2,4,7,0.951515151515152,1,3.41285,0.951515151515152
12,2,1,11,0.690909090909091,0.1,1.161867,0.409090909090909
12,2,2,11,0.690909090909091,0.658203,5.812841,0.967293909090909
12,2,3,11,0.690909090909091,0.447266,3.429259,0.756356909090909
12,2,4,11,0.690909090909091,0.798828,3.878762,0.892081090909091
12,4,1,6,1,0.737305,5.515703,0.737305
12,4,2,6,1,0.775391,4.819507,0.775391
12,4,3,6,1,0.614258,5.666921,0.614258
12,4,4,6,1,0.526367,3.429266,0.526367
12,4,1,9,0.757575757575758,0.1,1.45112,0.342424242424242
12,4,2,9,0.757575757575758,0.505859,6.119659,0.748283242424242
12,4,3,9,0.757575757575758,0.5,4.520683,0.742424242424242
12,4,4,9,0.757575757575758,0.491211,4.446546,0.733635242424242
12,4,1,3,0.721212121212121,0.517578,4.083964,0.796365878787879
12,4,2,3,0.721212121212121,0.494141,3.963727,0.772928878787879
12,4,3,3,0.721212121212121,0.5,4.139056,0.778787878787879
12,4,4,3,0.721212121212121,0.491211,3.033678,0.769998878787879
12,4,1,10,0.115151515151515,0.49707,4.762042,0.618081515151515
12,4,2,10,0.115151515151515,0.50293,4.538115,0.612221515151515
12,4,3,10,0.115151515151515,0.49707,3.925207,0.618081515151515
12,4,4,10,0.115151515151515,0.517578,5.571876,0.597573515151515
12,3,1,5,0.872727272727273,0.532227,3.554211,0.659499727272727
12,3,2,5,0.872727272727273,0.68457,6.889352,0.811842727272727
12,3,3,5,0.872727272727273,0.432617,4.412326,0.559889727272727
12,3,4,5,0.872727272727273,0.631836,3.416092,0.759108727272727
12,3,1,1,0.509090909090909,0.555664,3.396638,0.953426909090909
12,3,2,1,0.509090909090909,0.514648,6.314421,0.994442909090909
12,3,3,1,0.509090909090909,0.456055,4.391335,0.946964090909091
12,3,4,1,0.509090909090909,0.508789,5.997221,0.999698090909091
12,3,1,8,0.672727272727273,0.514648,3.021635,0.841920727272727
12,3,2,8,0.672727272727273,0.614258,4.190365,0.941530727272727
12,3,3,8,0.672727272727273,0.297852,3.895684,0.625124727272727
12,3,4,8,0.672727272727273,0.541016,3.670082,0.868288727272727
12,3,1,13,0.921212121212121,0.508789,3.398518,0.587576878787879
12,3,2,13,0.921212121212121,0.579102,5.595857,0.657889878787879
12,3,3,13,0.921212121212121,0.473633,4.573229,0.552420878787879
12,3,4,13,0.921212121212121,0.617188,3.685256,0.695975878787879
13,4,1,11,0.690909090909091,0.50293,18.389188,0.812020909090909
13,4,2,11,0.690909090909091,0.50293,10.94288,0.812020909090909
13,4,3,11,0.690909090909091,0.68457,18.833978,0.993660909090909
13,4,4,11,0.690909090909091,0.930664,7.156735,0.760245090909091
13,4,1,5,0.872727272727273,0.508789,7.918546,0.636061727272727
13,4,2,5,0.872727272727273,0.50293,5.819219,0.630202727272727
13,4,3,5,0.872727272727273,0.634766,12.321275,0.762038727272727
13,4,4,5,0.872727272727273,0.710938,6.731322,0.838210727272727
13,4,1,16,0.951515151515152,0.1,0.135063,0.148484848484848
13,4,2,16,0.951515151515152,1,3.244435,0.951515151515152
13,4,3,16,0.951515151515152,0.954102,16.429771,0.997413151515152
13,4,4,16,0.951515151515152,0.59082,7.70359,0.639304848484848
13,4,1,10,0.115151515151515,0.863281,8.128306,0.251870515151515
13,4,2,10,0.115151515151515,0.625977,6.141213,0.489174515151515
13,4,3,10,0.115151515151515,0.423828,7.639465,0.691323515151515
13,4,4,10,0.115151515151515,0.40625,9.84639,0.708901515151515
13,1,1,12,0.478787878787879,0.30957,4.689795,0.830782121212121
13,1,2,12,0.478787878787879,0,4.399057,0.521212121212121
13,1,3,12,0.478787878787879,0,6.513801,0.521212121212121
13,1,4,12,0.478787878787879,0,52.214006,0.521212121212121
13,1,1,7,0.951515151515152,0.520508,4.047762,0.568992848484848
13,1,2,7,0.951515151515152,0.567383,4.556232,0.615867848484848
13,1,3,7,0.951515151515152,1,3.957074,0.951515151515152
13,1,4,7,0.951515151515152,1,4.337235,0.951515151515152
13,1,1,13,0.921212121212121,0.87793,3.929251,0.956717878787879
13,1,2,13,0.921212121212121,0.933594,3.23359,0.987618121212121
13,1,3,13,0.921212121212121,0.825195,7.156132,0.903982878787879
13,1,4,13,0.921212121212121,0.787109,4.06308,0.865896878787879
13,1,1,3,0.721212121212121,0.810547,3.077281,0.910665121212121
13,1,2,3,0.721212121212121,0.731445,12.475775,0.989767121212121
13,1,3,3,0.721212121212121,0.1,0.678628,0.378787878787879
13,1,4,3,0.721212121212121,0.998047,5.33592,0.723165121212121
13,2,1,9,0.757575757575758,0.939453,2.369008,0.818122757575758
13,2,2,9,0.757575757575758,0.898438,8.744238,0.859137757575758
13,2,3,9,0.757575757575758,0.959961,4.744138,0.797614757575758
13,2,4,9,0.757575757575758,0.863281,3.318301,0.894294757575758
13,2,1,6,1,0.927734,5.545399,0.927734
13,2,2,6,1,0.880859,8.436411,0.880859
13,2,3,6,1,0.757812,3.067046,0.757812
13,2,4,6,1,0.87207,4.312274,0.87207
13,2,1,14,0.563636363636364,1,2.333406,0.563636363636364
13,2,2,14,0.563636363636364,0.828125,5.075381,0.735511363636364
13,2,3,14,0.563636363636364,0.546875,6.605612,0.983238636363636
13,2,4,14,0.563636363636364,0.505859,4.481325,0.942222636363636
13,2,1,2,0.624242424242424,0.491211,3.981801,0.866968575757576
13,2,2,2,0.624242424242424,0.620117,12.907861,0.995874575757576
13,2,3,2,0.624242424242424,0.710938,6.368658,0.913304424242424
13,2,4,2,0.624242424242424,0.833984,2.982553,0.790258424242424
13,3,1,8,0.672727272727273,0.567383,2.701976,0.894655727272727
13,3,2,8,0.672727272727273,0.655273,6.7255,0.982545727272727
13,3,3,8,0.672727272727273,0.643555,2.656489,0.970827727272727
13,3,4,8,0.672727272727273,0.705078,5.843654,0.967649272727273
13,3,1,15,0.824242424242424,0.558594,8.413777,0.734351575757576
13,3,2,15,0.824242424242424,0.678711,8.86201,0.854468575757576
13,3,3,15,0.824242424242424,0.614258,6.002775,0.790015575757576
13,3,4,15,0.824242424242424,0.646484,2.849491,0.822241575757576
13,3,1,4,1,1,2.14051,1
13,3,2,4,1,0.40332,4.333236,0.40332
13,3,3,4,1,0.734375,5.483806,0.734375
13,3,4,4,1,0.831055,4.780745,0.831055
13,3,1,1,0.509090909090909,1,2.069811,0.509090909090909
13,3,2,1,0.509090909090909,0.831055,5.187439,0.678035909090909
13,3,3,1,0.509090909090909,0.751953,4.008897,0.757137909090909
13,3,4,1,0.509090909090909,0.822266,3.126051,0.686824909090909
14,4,1,6,1,0.831055,11.857554,0.831055
14,4,2,6,1,0.801758,7.846689,0.801758
14,4,3,6,1,0.860352,11.969847,0.860352
14,4,4,6,1,0.833984,6.488598,0.833984
14,4,1,5,0.872727272727273,0.772461,3.495541,0.899733727272727
14,4,2,5,0.872727272727273,0.772461,5.618266,0.899733727272727
14,4,3,5,0.872727272727273,0.866211,5.241092,0.993483727272727
14,4,4,5,0.872727272727273,0.901367,6.023857,0.971360272727273
14,4,1,1,0.509090909090909,1,4.797595,0.509090909090909
14,4,2,1,0.509090909090909,0.880859,7.514503,0.628231909090909
14,4,3,1,0.509090909090909,0.658203,4.961582,0.850887909090909
14,4,4,1,0.509090909090909,0.822266,5.071781,0.686824909090909
14,4,1,3,0.721212121212121,0.97168,2.021647,0.749532121212121
14,4,2,3,0.721212121212121,0.78418,4.089043,0.937032121212121
14,4,3,3,0.721212121212121,0.798828,6.208881,0.922384121212121
14,4,4,3,0.721212121212121,0.766602,5.878699,0.954610121212121
14,2,1,9,0.757575757575758,0.760742,5.267424,0.996833757575758
14,2,2,9,0.757575757575758,0.980469,11.193577,0.777106757575758
14,2,3,9,0.757575757575758,0.508789,5.887919,0.751213242424242
14,2,4,9,0.757575757575758,0.555664,5.028273,0.798088242424242
14,2,1,11,0.690909090909091,0.813477,2.987681,0.877432090909091
14,2,2,11,0.690909090909091,0.672852,5.253599,0.981942909090909
14,2,3,11,0.690909090909091,0.520508,10.996014,0.829598909090909
14,2,4,11,0.690909090909091,0.737305,3.617583,0.953604090909091
14,2,1,14,0.563636363636364,0.640625,2.726241,0.923011363636364
14,2,2,14,0.563636363636364,0.508789,12.986482,0.945152636363636
14,2,3,14,0.563636363636364,0.523438,7.654213,0.959801636363636
14,2,4,14,0.563636363636364,0.713867,5.597203,0.849769363636364
14,2,1,4,1,0.567383,2.987446,0.567383
14,2,2,4,1,0.957031,3.514693,0.957031
14,2,3,4,1,0.998047,5.417765,0.998047
14,2,4,4,1,1,2.882073,1
14,1,1,12,0.478787878787879,0.740234,3.579014,0.738553878787879
14,1,2,12,0.478787878787879,0.517578,6.280338,0.961209878787879
14,1,3,12,0.478787878787879,0.1,2.891722,0.621212121212121
14,1,4,12,0.478787878787879,0.535156,6.314356,0.943631878787879
14,1,1,13,0.921212121212121,0.541016,4.168529,0.619803878787879
14,1,2,13,0.921212121212121,0.962891,7.056044,0.958321121212121
14,1,3,13,0.921212121212121,0.907227,5.095692,0.986014878787879
14,1,4,13,0.921212121212121,0.807617,11.740403,0.886404878787879
14,1,1,7,0.951515151515152,0.1,0.541177,0.148484848484848
14,1,2,7,0.951515151515152,0.992188,6.283198,0.959327151515152
14,1,3,7,0.951515151515152,0.787109,4.026723,0.835593848484848
14,1,4,7,0.951515151515152,0.962891,5.32999,0.988624151515151
14,1,1,8,0.672727272727273,0.989258,5.786202,0.683469272727273
14,1,2,8,0.672727272727273,0.50293,5.43361,0.830202727272727
14,1,3,8,0.672727272727273,0.517578,7.609353,0.844850727272727
14,1,4,8,0.672727272727273,0.508789,7.263565,0.836061727272727
14,3,1,10,0.115151515151515,0.514648,2.879425,0.600503515151515
14,3,2,10,0.115151515151515,0.587891,4.137931,0.527260515151515
14,3,3,10,0.115151515151515,0.517578,4.721298,0.597573515151515
14,3,4,10,0.115151515151515,0.59375,3.89985,0.521401515151515
14,3,1,16,0.951515151515152,0.1,0.347818,0.148484848484848
14,3,2,16,0.951515151515152,0.535156,6.597715,0.583640848484848
14,3,3,16,0.951515151515152,0.78125,10.488864,0.829734848484848
14,3,4,16,0.951515151515152,0.816406,7.563081,0.864890848484848
14,3,1,2,0.624242424242424,0.617188,2.99017,0.992945575757576
14,3,2,2,0.624242424242424,0.514648,5.993358,0.890405575757576
14,3,3,2,0.624242424242424,0.561523,4.362806,0.937280575757576
14,3,4,2,0.624242424242424,0.514648,10.592987,0.890405575757576
14,3,1,15,0.824242424242424,0.1,0.608279,0.275757575757576
14,3,2,15,0.824242424242424,0.561523,7.508988,0.737280575757576
14,3,3,15,0.824242424242424,0.857422,5.4121,0.966820424242424
14,3,4,15,0.824242424242424,0.740234,4.404147,0.915991575757576
15,3,1,3,0.721212121212121,0.520508,13.274396,0.799295878787879
15,3,2,3,0.721212121212121,0.605469,15.01046,0.884256878787879
15,3,3,3,0.721212121212121,0.907227,7.434932,0.813985121212121
15,3,4,3,0.721212121212121,0.101562,8.22872,0.380349878787879
15,3,1,12,0.478787878787879,0.511719,5.982588,0.967068878787879
15,3,2,12,0.478787878787879,0.514648,9.073575,0.964139878787879
15,3,3,12,0.478787878787879,0.801758,6.180664,0.677029878787879
15,3,4,12,0.478787878787879,0.983398,12.264877,0.495389878787879
15,3,1,5,0.872727272727273,0.505859,8.122136,0.633131727272727
15,3,2,5,0.872727272727273,1,5.311351,0.872727272727273
15,3,3,5,0.872727272727273,0.708008,4.959787,0.835280727272727
15,3,4,5,0.872727272727273,0.945312,5.973459,0.927415272727273
15,3,1,6,1,0.561523,7.808768,0.561523
15,3,2,6,1,0.517578,6.697562,0.517578
15,3,3,6,1,0.508789,8.577363,0.508789
15,3,4,6,1,0.508789,4.90414,0.508789
15,1,1,8,0.672727272727273,0.631836,10.59858,0.959108727272727
15,1,2,8,0.672727272727273,0.508789,8.837087,0.836061727272727
15,1,3,8,0.672727272727273,0.576172,5.228097,0.903444727272727
15,1,4,8,0.672727272727273,0.546875,8.364747,0.874147727272727
15,1,1,16,0.951515151515152,0.751953,7.021866,0.800437848484848
15,1,2,16,0.951515151515152,1,4.102103,0.951515151515152
15,1,3,16,0.951515151515152,0.901367,9.718273,0.949851848484848
15,1,4,16,0.951515151515152,1,3.230033,0.951515151515152
15,1,1,1,0.509090909090909,0.555664,4.272606,0.953426909090909
15,1,2,1,0.509090909090909,0.511719,5.158351,0.997371909090909
15,1,3,1,0.509090909090909,0.564453,5.66409,0.944637909090909
15,1,4,1,0.509090909090909,0.514648,6.879573,0.994442909090909
15,1,1,9,0.757575757575758,0.444336,8.896978,0.686760242424242
15,1,2,9,0.757575757575758,0.6875,6.36636,0.929924242424242
15,1,3,9,0.757575757575758,0.567383,6.155036,0.809807242424242
15,1,4,9,0.757575757575758,0.587891,8.593837,0.830315242424242
15,2,1,4,1,0.186523,3.95392,0.186523
15,2,2,4,1,1,4.026402,1
15,2,3,4,1,1,4.495354,1
15,2,4,4,1,1,4.166143,1
15,2,1,15,0.824242424242424,0.473633,4.551197,0.649390575757576
15,2,2,15,0.824242424242424,0.617188,5.342548,0.792945575757576
15,2,3,15,0.824242424242424,0.775391,7.215661,0.951148575757576
15,2,4,15,0.824242424242424,0.78125,4.871632,0.957007575757576
15,2,1,11,0.690909090909091,0.438477,8.276381,0.747567909090909
15,2,2,11,0.690909090909091,0.543945,4.981892,0.853035909090909
15,2,3,11,0.690909090909091,0.505859,3.708178,0.814949909090909
15,2,4,11,0.690909090909091,0.620117,5.13514,0.929207909090909
15,2,1,14,0.563636363636364,0.681641,7.580703,0.881995363636364
15,2,2,14,0.563636363636364,0.508789,6.259822,0.945152636363636
15,2,3,14,0.563636363636364,0.50293,4.634268,0.939293636363636
15,2,4,14,0.563636363636364,0.526367,6.913814,0.962730636363636
15,4,1,2,0.624242424242424,0.611328,3.319639,0.987085575757576
15,4,2,2,0.624242424242424,0.526367,4.82878,0.902124575757576
15,4,3,2,0.624242424242424,0.520508,7.353606,0.896265575757576
15,4,4,2,0.624242424242424,0.529297,7.593226,0.905054575757576
15,4,1,13,0.921212121212121,1,3.772923,0.921212121212121
15,4,2,13,0.921212121212121,1,5.737733,0.921212121212121
15,4,3,13,0.921212121212121,1,3.603488,0.921212121212121
15,4,4,13,0.921212121212121,0.775391,5.241534,0.854178878787879
15,4,1,10,0.115151515151515,0.359375,5.790734,0.755776515151515
15,4,2,10,0.115151515151515,0.356445,5.159524,0.758706515151515
15,4,3,10,0.115151515151515,0.417969,5.385713,0.697182515151515
15,4,4,10,0.115151515151515,0.447266,4.202728,0.667885515151515
15,4,1,7,0.951515151515152,0.68457,3.646171,0.733054848484848
15,4,2,7,0.951515151515152,0.699219,5.328499,0.747703848484848
15,4,3,7,0.951515151515152,0.669922,4.277417,0.718406848484848
15,4,4,7,0.951515151515152,0.611328,3.817416,0.659812848484848
16,2,1,13,0.921212121212121,0.543945,16.056979,0.622732878787879
16,2,2,13,0.921212121212121,0.59375,6.317281,0.672537878787879
16,2,3,13,0.921212121212121,0.787109,7.813845,0.865896878787879
16,2,4,13,0.921212121212121,0.87207,3.992425,0.950857878787879
16,2,1,8,0.672727272727273,0.754883,4.119073,0.917844272727273
16,2,2,8,0.672727272727273,0.617188,3.241386,0.944460727272727
16,2,3,8,0.672727272727273,0.599609,4.157868,0.926881727272727
16,2,4,8,0.672727272727273,0.658203,4.329326,0.985475727272727
16,2,1,5,0.872727272727273,0.652344,4.678187,0.779616727272727
16,2,2,5,0.872727272727273,0.734375,6.209292,0.861647727272727
16,2,3,5,0.872727272727273,0.746094,7.631997,0.873366727272727
16,2,4,5,0.872727272727273,0.746094,5.044995,0.873366727272727
16,2,1,10,0.115151515151515,0.702148,4.704868,0.413003515151515
16,2,2,10,0.115151515151515,0.168945,6.764384,0.946206515151515
16,2,3,10,0.115151515151515,0.119141,5.080161,0.996010515151515
16,2,4,10,0.115151515151515,0.101562,4.302341,0.986410484848485
16,1,1,12,0.478787878787879,0.514648,7.048186,0.964139878787879
16,1,2,12,0.478787878787879,0.50293,5.593255,0.975857878787879
16,1,3,12,0.478787878787879,0.50293,6.281591,0.975857878787879
16,1,4,12,0.478787878787879,0.508789,4.108686,0.969998878787879
16,1,1,16,0.951515151515152,0.558594,2.666658,0.607078848484848
16,1,2,16,0.951515151515152,0.828125,6.436311,0.876609848484848
16,1,3,16,0.951515151515152,0.825195,5.437185,0.873679848484848
16,1,4,16,0.951515151515152,0.927734,5.882265,0.976218848484848
16,1,1,15,0.824242424242424,0.766602,2.766569,0.942359575757576
16,1,2,15,0.824242424242424,0.666992,4.05011,0.842749575757576
16,1,3,15,0.824242424242424,0.728516,5.999358,0.904273575757576
