nObserver,cond,nDictator,chDictator,RTDictator,splitL,splitR,chObserver,RTObserver,lastEstim,duration,selfChObserver,selfRTObserver,similarity
23,3,9,1,0.700111,0.10596,0.586946,1,0.609301,1,0,1,0.412176,0.775757575757576
23,3,9,1,2.958114,0.883084,0.553887,-1,0.504518,1,1,1,0.401361,0.775757575757576
23,3,9,-1,0.700057,0.210235,0.037963,-1,0.709856,1,0,1,0.64161,0.775757575757576
23,3,1,-1,2.34139,0.881676,0.093733,-1,1.475312,1,1,1,0.388095,0.527272727272727
23,3,1,-1,0.716748,0.293405,0.015848,-1,0.654399,1,0,1,0.416357,0.527272727272727
23,3,1,1,0.749576,0.285316,0.513349,1,0.470014,1,0,-1,0.744961,0.527272727272727
23,3,1,1,4.666785,0.402851,0.587478,1,0.754619,1,1,-1,0.339358,0.527272727272727
23,3,2,1,2.058057,0.38374,0.695482,-1,3.084969,0.508789,1,1,0.480798,0.642424242424242
23,3,2,-1,0.457917,0.41424,1,-1,0.620606,0.508789,0,-1,0.314176,0.642424242424242
23,3,2,1,1.524555,0.082965,1,-1,0.484644,0.508789,1,1,0.341232,0.642424242424242
23,3,2,-1,0.466723,0.173366,0,1,0.755956,0.508789,0,1,0.64161,0.642424242424242
23,2,8,1,0.833484,0,0.184209,1,1.216473,0.508789,0,1,0.64161,0.690909090909091
23,2,8,-1,4.267403,0.614735,0.689625,1,1.827871,0.508789,1,-1,0.583031,0.690909090909091
23,2,8,-1,0.858004,0.600316,0,-1,1.026096,0.508789,0,1,0.396768,0.690909090909091
23,2,8,1,2.983227,0.427113,0.693287,-1,0.959414,0.508789,1,1,0.480798,0.690909090909091
23,2,5,-1,0.407941,0.513428,0,-1,0.874715,1,0,1,0.414154,0.890909090909091
23,2,5,-1,0.416196,1,0.324547,-1,0.547705,1,0,-1,0.469561,0.890909090909091
23,2,5,1,1.916812,0.297437,1,1,1.566179,1,1,-1,0.469561,0.890909090909091
23,2,5,-1,1.799626,0.807223,0.475038,-1,2.716288,1,1,1,0.42167,0.890909090909091
23,2,4,-1,1.733181,0.991625,0.486475,-1,0.476818,1,1,-1,0.367539,0.981818181818182
23,2,4,1,0.666286,0.802544,0.998746,1,0.528473,1,0,-1,0.504895,0.981818181818182
23,2,4,-1,0.650065,0.537315,0.016012,-1,0.645345,1,0,1,0.414154,0.981818181818182
23,2,4,-1,3.192053,0.879833,0.585109,-1,0.475534,1,1,1,0.401361,0.981818181818182
23,2,10,-1,1.92471,0.233369,0.288051,-1,0.759167,0,1,1,0.467503,0.133333333333333
23,2,10,1,0.432911,0.93133,0.117453,1,0.531509,0,0,1,0.388095,0.133333333333333
23,2,10,-1,0.432934,0.08856,0.697955,-1,0.499237,0,0,-1,0.368454,0.133333333333333
23,2,10,-1,1.650306,0.008676,0.592791,-1,0.495698,0,1,1,0.396768,0.133333333333333
23,4,14,-1,0.71676,0.431464,0.094208,-1,20.076195,0.50293,0,-1,0.389679,0.581818181818182
23,4,14,1,2.083073,0.288362,0.722026,1,0.522374,0.50293,1,-1,0.430631,0.581818181818182
23,4,14,1,0.71632,0,0.526892,1,0.489672,0.50293,0,1,0.414154,0.581818181818182
23,4,14,-1,2.983229,0.329952,0.80315,1,0.506975,0.50293,1,-1,0.477025,0.581818181818182
23,4,3,1,0.466706,0,0.367382,1,3.672533,0.491211,0,1,0.383098,0.739393939393939
23,4,3,1,2.149677,0.238491,0.918021,-1,0.724083,0.491211,1,-1,0.418724,0.739393939393939
23,4,3,-1,0.474599,0.791126,0.300575,1,0.593022,0.491211,0,-1,0.477025,0.739393939393939
23,4,3,-1,6.875498,0.897626,0.271551,1,0.525581,0.491211,1,-1,0.349169,0.739393939393939
23,4,15,-1,1.458097,0.69461,0.95746,1,0.454482,0.854492,1,-1,0.499868,0.842424242424242
23,4,15,-1,0.441267,0.597934,0.094457,-1,0.753791,0.854492,0,1,0.412176,0.842424242424242
23,4,15,-1,1.916331,1,0.317288,-1,0.487492,0.854492,1,-1,0.469561,0.842424242424242
23,4,15,-1,0.450077,0.569434,0,-1,0.406511,0.854492,0,1,0.396768,0.842424242424242
23,4,16,1,1.424572,0.614249,0.976462,1,0.413002,0.798828,1,-1,0.441635,0.96969696969697
23,4,16,1,0.324536,0.684374,0.914881,1,0.619079,0.798828,0,1,0.411145,0.96969696969697
23,4,16,1,1.716305,0.692258,0.892014,1,0.636241,0.798828,1,1,0.411145,0.96969696969697
23,4,16,1,0.324552,0,0.768783,1,0.552158,0.798828,0,-1,0.423409,0.96969696969697
23,1,11,1,0.624629,0.005939,0.501304,1,0.897431,0.675781,0,1,0.414154,0.709090909090909
23,1,11,1,2.966579,0.381785,0.771742,1,2.103575,0.675781,1,1,0.518946,0.709090909090909
23,1,11,1,0.666854,0,0.420608,1,0.752121,0.675781,0,1,0.383098,0.709090909090909
23,1,11,1,4.384084,0.288038,0.860615,1,1.471201,0.675781,1,-1,0.349169,0.709090909090909
23,1,6,1,2.616435,0.612767,0.876776,1,0.607235,0.992188,1,1,0.401361,0.981818181818182
23,1,6,-1,4.366728,0.994777,0.595016,-1,0.604893,0.992188,1,-1,0.441635,0.981818181818182
23,1,6,-1,1.016852,0.305985,0.071196,-1,0.740199,0.992188,0,1,0.499218,0.981818181818182
23,1,6,-1,1.000143,0.107352,0.003723,-1,0.40742,0.992188,0,1,0.494597,0.981818181818182
23,1,7,-1,2.683174,0.81274,0.679545,-1,0.557458,1,1,1,0.541136,0.96969696969697
23,1,7,1,0.532977,0.20277,0.868216,1,0.445199,1,0,-1,0.418724,0.96969696969697
23,1,7,-1,0.532966,0.689473,0.104801,-1,0.4456,1,0,-1,0.368454,0.96969696969697
23,1,7,1,3.466676,0.508134,0.992668,1,0.379658,1,1,-1,0.367539,0.96969696969697
23,1,12,-1,3.774998,0.082238,0.929563,-1,0.507683,0.473633,1,1,0.388095,0.496969696969697
23,1,12,1,0.599629,0.999124,0.706646,1,0.627815,0.473633,0,-1,0.499868,0.496969696969697
23,1,12,1,0.624599,1,0.860423,1,0.562994,0.473633,0,1,0.53298,0.496969696969697
23,1,12,-1,3.925044,0.403519,0.605737,-1,2.664362,0.473633,1,-1,0.339358,0.496969696969697
24,2,6,1,2.616435,0.612767,0.876776,1,1.213,0.69043,1,-1,0.828924,0.490909090909091
24,2,6,-1,1.016852,0.305985,0.071196,-1,1.138403,0.69043,0,-1,0.781508,0.490909090909091
24,2,6,-1,1.000143,0.107352,0.003723,-1,1.670701,0.69043,0,-1,0.654052,0.490909090909091
24,2,6,-1,4.366728,0.994777,0.595016,1,1.271351,0.69043,1,1,0.927963,0.490909090909091
24,2,12,1,0.599629,0.999124,0.706646,1,1.015894,0.22168,0,-1,1.496846,0.987878787878788
24,2,12,-1,3.774998,0.082238,0.929563,-1,0.779405,0.22168,1,-1,2.956507,0.987878787878788
24,2,12,1,0.624599,1,0.860423,1,1.197466,0.22168,0,1,0.531564,0.987878787878788
24,2,12,-1,3.925044,0.403519,0.605737,-1,1.380383,0.22168,1,-1,0.978957,0.987878787878788
24,2,11,1,4.384084,0.288038,0.860615,-1,1.91663,0.77832,1,1,1.472202,0.8
24,2,11,1,2.966579,0.381785,0.771742,-1,1.885949,0.77832,1,-1,0.787199,0.8
24,2,11,1,0.624629,0.005939,0.501304,1,1.633807,0.77832,0,1,0.624983,0.8
24,2,11,1,0.666854,0,0.420608,1,1.486207,0.77832,0,-1,0.838834,0.8
24,2,15,-1,1.916331,1,0.317288,-1,0.888123,0.924805,1,-1,1.393052,0.666666666666667
24,2,15,-1,0.450077,0.569434,0,-1,0.876161,0.924805,0,1,2.475201,0.666666666666667
24,2,15,-1,0.441267,0.597934,0.094457,-1,0.843606,0.924805,0,1,0.86439,0.666666666666667
24,2,15,-1,1.458097,0.69461,0.95746,1,1.295302,0.924805,1,-1,1.496846,0.666666666666667
24,3,9,-1,4.241698,0.809005,0.393009,1,1.785353,0.508789,1,-1,0.787199,0.733333333333333
24,3,9,-1,0.700057,0.210235,0.037963,-1,1.470257,0.508789,0,1,0.858478,0.733333333333333
24,3,9,1,2.958114,0.883084,0.553887,1,0.86929,0.508789,1,-1,0.828924,0.733333333333333
24,3,9,1,0.700111,0.10596,0.586946,1,0.754426,0.508789,0,1,0.86439,0.733333333333333
24,3,3,-1,6.875498,0.897626,0.271551,1,1.825042,0.59375,1,1,1.472202,0.76969696969697
24,3,3,-1,0.474599,0.791126,0.300575,-1,2.817192,0.59375,0,1,2.193265,0.76969696969697
24,3,3,1,2.149677,0.238491,0.918021,-1,2.333071,0.59375,1,-1,2.329858,0.76969696969697
24,3,3,1,0.466706,0,0.367382,1,1.266441,0.59375,0,-1,0.838834,0.76969696969697
24,3,1,1,0.749576,0.285316,0.513349,1,1.080888,0.552734,0,1,1.929991,0.981818181818182
24,3,1,-1,2.34139,0.881676,0.093733,-1,2.537078,0.552734,1,-1,2.956507,0.981818181818182
24,3,1,-1,0.716748,0.293405,0.015848,-1,1.102132,0.552734,0,-1,1.135209,0.981818181818182
24,3,1,1,4.666785,0.402851,0.587478,1,3.584855,0.552734,1,-1,0.978957,0.981818181818182
24,3,16,1,1.716305,0.692258,0.892014,1,1.295139,0.637695,1,-1,1.249589,0.539393939393939
24,3,16,1,1.424572,0.614249,0.976462,1,1.359209,0.637695,1,1,0.927963,0.539393939393939
24,3,16,1,0.324536,0.684374,0.914881,-1,1.127273,0.637695,0,-1,1.249589,0.539393939393939
24,3,16,1,0.324552,0,0.768783,1,1.226159,0.637695,0,1,0.721735,0.539393939393939
24,4,7,1,3.466676,0.508134,0.992668,-1,1.121141,0.552734,1,1,1.383377,0.539393939393939
24,4,7,-1,2.683174,0.81274,0.679545,1,1.810961,0.552734,1,-1,0.916552,0.539393939393939
24,4,7,-1,0.532966,0.689473,0.104801,-1,1.377587,0.552734,0,1,2.536025,0.539393939393939
24,4,7,1,0.532977,0.20277,0.868216,1,1.995964,0.552734,0,-1,2.329858,0.539393939393939
24,4,8,-1,0.858004,0.600316,0,-1,0.683948,0.423828,0,1,2.475201,0.818181818181818
24,4,8,1,2.983227,0.427113,0.693287,-1,1.202358,0.423828,1,-1,1.207239,0.818181818181818
24,4,8,-1,4.267403,0.614735,0.689625,-1,1.184283,0.423828,1,1,2.372847,0.818181818181818
24,4,8,1,0.833484,0,0.184209,1,0.78494,0.423828,0,1,0.858478,0.818181818181818
24,4,14,1,2.083073,0.288362,0.722026,-1,0.915255,0.341797,1,-1,4.556212,0.927272727272727
24,4,14,-1,0.71676,0.431464,0.094208,-1,1.583927,0.341797,0,1,0.637495,0.927272727272727
24,4,14,-1,2.983229,0.329952,0.80315,-1,1.165889,0.341797,1,1,2.193265,0.927272727272727
24,4,14,1,0.71632,0,0.526892,1,0.899013,0.341797,0,1,0.624983,0.927272727272727
24,4,13,-1,0.391199,1,0.334265,1,1.237042,0.476562,0,-1,1.393052,0.56969696969697
24,4,13,-1,1.141368,0.882208,0.695151,1,1.145508,0.476562,1,-1,1.249589,0.56969696969697
24,4,13,-1,1.066324,0.897506,0.689459,1,0.661022,0.476562,1,-1,1.249589,0.56969696969697
24,4,13,1,0.382928,0,0.792983,1,0.94562,0.476562,0,1,0.721735,0.56969696969697
24,1,2,-1,0.457917,0.41424,1,-1,9.94415,0.728516,0,-1,0.752499,0.866666666666667
24,1,2,1,1.524555,0.082965,1,1,1.645271,0.728516,1,1,2.106954,0.866666666666667
24,1,2,1,2.058057,0.38374,0.695482,1,1.993124,0.728516,1,-1,1.207239,0.866666666666667
24,1,2,-1,0.466723,0.173366,0,-1,0.845621,0.728516,0,1,0.858478,0.866666666666667
24,1,4,-1,0.650065,0.537315,0.016012,-1,1.129082,1,0,1,0.624983,0.490909090909091
24,1,4,-1,1.733181,0.991625,0.486475,-1,1.121716,1,1,1,1.383377,0.490909090909091
24,1,4,1,0.666286,0.802544,0.998746,-1,0.707317,1,0,1,1.024763,0.490909090909091
24,1,4,-1,3.192053,0.879833,0.585109,-1,0.940885,1,1,-1,0.828924,0.490909090909091
24,1,10,-1,1.650306,0.008676,0.592791,-1,0.699112,0.042969,1,1,2.475201,0.624242424242424
24,1,10,1,0.432911,0.93133,0.117453,1,0.716231,0.042969,0,-1,2.956507,0.624242424242424
24,1,10,-1,1.92471,0.233369,0.288051,-1,1.717133,0.042969,1,1,1.217781,0.624242424242424
24,1,10,-1,0.432934,0.08856,0.697955,-1,0.598386,0.042969,0,1,2.536025,0.624242424242424
24,1,5,-1,0.407941,0.513428,0,-1,0.991018,0.854492,0,1,0.624983,0.618181818181818
24,1,5,-1,0.416196,1,0.324547,-1,1.099459,0.854492,0,-1,1.393052,0.618181818181818
24,1,5,1,1.916812,0.297437,1,1,2.147989,0.854492,1,-1,1.393052,0.618181818181818
24,1,5,-1,1.799626,0.807223,0.475038,1,1.39883,0.854492,1,-1,0.602481,0.618181818181818
25,3,1,1,0.749576,0.285316,0.513349,1,9.112786,0.242188,0,1,1.060113,0.890909090909091
25,3,1,-1,0.716748,0.293405,0.015848,-1,4.023439,0.242188,0,1,1.300809,0.890909090909091
25,3,1,1,4.666785,0.402851,0.587478,1,3.171944,0.242188,1,-1,1.181615,0.890909090909091
25,3,1,-1,2.34139,0.881676,0.093733,-1,3.990143,0.242188,1,-1,1.392776,0.890909090909091
25,3,16,1,1.716305,0.692258,0.892014,1,7.008614,0.883789,1,1,1.111173,0.666666666666667
25,3,16,1,1.424572,0.614249,0.976462,1,1.816125,0.883789,1,1,3.150221,0.666666666666667
25,3,16,1,0.324536,0.684374,0.914881,-1,1.90011,0.883789,0,1,1.111173,0.666666666666667
25,3,16,1,0.324552,0,0.768783,1,1.314634,0.883789,0,1,0.594996,0.666666666666667
25,3,5,-1,1.799626,0.807223,0.475038,1,24.239037,0.628906,1,-1,0.873095,0.745454545454545
25,3,5,-1,0.407941,0.513428,0,-1,1.413077,0.628906,0,-1,0.685058,0.745454545454545
25,3,5,1,1.916812,0.297437,1,1,5.531947,0.628906,1,-1,3.763717,0.745454545454545
25,3,5,-1,0.416196,1,0.324547,1,5.6842,0.628906,0,-1,3.763717,0.745454545454545
25,3,11,1,2.966579,0.381785,0.771742,-1,4.290423,0.529297,1,-1,4.744941,0.927272727272727
25,3,11,1,0.666854,0,0.420608,1,1.852683,0.529297,0,1,1.180798,0.927272727272727
25,3,11,1,0.624629,0.005939,0.501304,1,1.652015,0.529297,0,-1,0.685058,0.927272727272727
25,3,11,1,4.384084,0.288038,0.860615,-1,2.285445,0.529297,1,-1,8.704871,0.927272727272727
25,4,3,1,2.149677,0.238491,0.918021,-1,6.638629,0.453125,1,1,3.260882,0.896969696969697
25,4,3,-1,6.875498,0.897626,0.271551,-1,6.759641,0.453125,1,-1,8.704871,0.896969696969697
25,4,3,-1,0.474599,0.791126,0.300575,-1,1.336305,0.453125,0,-1,1.57,0.896969696969697
25,4,3,1,0.466706,0,0.367382,1,0.936383,0.453125,0,1,1.180798,0.896969696969697
25,4,9,1,0.700111,0.10596,0.586946,1,5.779392,0.78125,0,-1,0.87505,0.860606060606061
25,4,9,1,2.958114,0.883084,0.553887,-1,8.992725,0.78125,1,-1,0.801609,0.860606060606061
25,4,9,-1,4.241698,0.809005,0.393009,-1,1.952941,0.78125,1,-1,4.744941,0.860606060606061
25,4,9,-1,0.700057,0.210235,0.037963,-1,1.536105,0.78125,0,-1,1.34783,0.860606060606061
25,4,10,-1,1.650306,0.008676,0.592791,-1,8.180102,0.183594,1,-1,0.958906,0.496969696969697
25,4,10,-1,1.92471,0.233369,0.288051,-1,4.263752,0.183594,1,-1,2.145231,0.496969696969697
25,4,10,1,0.432911,0.93133,0.117453,1,2.611873,0.183594,0,-1,1.392776,0.496969696969697
25,4,10,-1,0.432934,0.08856,0.697955,-1,2.460244,0.183594,0,-1,1.629194,0.496969696969697
25,4,13,-1,1.066324,0.897506,0.689459,1,3.425431,0.511719,1,1,1.111173,0.696969696969697
25,4,13,-1,0.391199,1,0.334265,1,1.519399,0.511719,0,-1,3.763717,0.696969696969697
25,4,13,-1,1.141368,0.882208,0.695151,-1,1.271661,0.511719,1,1,1.111173,0.696969696969697
25,4,13,1,0.382928,0,0.792983,1,1.37279,0.511719,0,1,0.594996,0.696969696969697
25,1,8,1,0.833484,0,0.184209,1,3.337731,1,0,-1,1.34783,0.945454545454545
25,1,8,-1,4.267403,0.614735,0.689625,1,1.990158,1,1,1,1.25011,0.945454545454545
25,1,8,1,2.983227,0.427113,0.693287,1,1.148425,1,1,-1,1.425727,0.945454545454545
25,1,8,-1,0.858004,0.600316,0,-1,0.732482,1,0,-1,0.958906,0.945454545454545
25,1,12,-1,3.925044,0.403519,0.605737,-1,3.015348,1,1,-1,1.181615,0.860606060606061
25,1,12,1,0.624599,1,0.860423,1,3.662605,1,0,1,2.330688,0.860606060606061
25,1,12,-1,3.774998,0.082238,0.929563,1,1.811363,1,1,-1,1.392776,0.860606060606061
25,1,12,1,0.599629,0.999124,0.706646,-1,4.478743,1,0,1,1.313305,0.860606060606061
25,1,4,-1,0.650065,0.537315,0.016012,-1,2.090809,0.857422,0,-1,0.685058,0.618181818181818
25,1,4,1,0.666286,0.802544,0.998746,1,0.887879,0.857422,0,1,1.138805,0.618181818181818
25,1,4,-1,1.733181,0.991625,0.486475,-1,1.102782,0.857422,1,1,0.986117,0.618181818181818
25,1,4,-1,3.192053,0.879833,0.585109,-1,1.886818,0.857422,1,-1,0.801609,0.618181818181818
25,1,15,-1,1.458097,0.69461,0.95746,1,7.884023,0.725586,1,1,1.313305,0.793939393939394
25,1,15,-1,0.450077,0.569434,0,-1,1.734881,0.725586,0,-1,0.958906,0.793939393939394
25,1,15,-1,0.441267,0.597934,0.094457,-1,1.202452,0.725586,0,-1,0.87505,0.793939393939394
25,1,15,-1,1.916331,1,0.317288,-1,1.019668,0.725586,1,-1,3.763717,0.793939393939394
25,2,6,-1,4.366728,0.994777,0.595016,-1,1.551917,0.880859,1,1,3.150221,0.618181818181818
25,2,6,-1,1.000143,0.107352,0.003723,-1,1.383719,0.880859,0,1,0.923131,0.618181818181818
25,2,6,1,2.616435,0.612767,0.876776,1,0.983826,0.880859,1,-1,0.801609,0.618181818181818
25,2,6,-1,1.016852,0.305985,0.071196,-1,0.867031,0.880859,0,1,0.868745,0.618181818181818
25,2,7,-1,2.683174,0.81274,0.679545,-1,1.49119,1,1,1,1.067549,0.666666666666667
25,2,7,-1,0.532966,0.689473,0.104801,-1,1.809994,1,0,-1,1.629194,0.666666666666667
25,2,7,1,3.466676,0.508134,0.992668,1,1.326677,1,1,1,0.986117,0.666666666666667
25,2,7,1,0.532977,0.20277,0.868216,1,1.226285,1,0,1,3.260882,0.666666666666667
25,2,2,1,1.524555,0.082965,1,1,7.445925,0.552734,1,-1,9.658535,0.993939393939394
25,2,2,-1,0.466723,0.173366,0,-1,1.540594,0.552734,0,-1,1.34783,0.993939393939394
25,2,2,1,2.058057,0.38374,0.695482,-1,2.442982,0.552734,1,-1,1.425727,0.993939393939394
25,2,2,-1,0.457917,0.41424,1,-1,0.84024,0.552734,0,-1,2.464168,0.993939393939394
25,2,14,-1,0.71676,0.431464,0.094208,-1,2.351385,0.505859,0,1,1.781648,0.945454545454545
25,2,14,1,0.71632,0,0.526892,1,2.297003,0.505859,0,-1,0.685058,0.945454545454545
25,2,14,1,2.083073,0.288362,0.722026,-1,1.595657,0.505859,1,-1,1.029145,0.945454545454545
25,2,14,-1,2.983229,0.329952,0.80315,-1,0.828065,0.505859,1,-1,1.57,0.945454545454545
26,2,6,-1,1.016852,0.305985,0.071196,-1,3.004398,1,0,1,1.820775,0.454545454545455
26,2,6,-1,1.000143,0.107352,0.003723,-1,0.49258,1,0,-1,1.100281,0.454545454545455
26,2,6,1,2.616435,0.612767,0.876776,-1,0.694525,1,1,1,0.791892,0.454545454545455
26,2,6,-1,4.366728,0.994777,0.595016,-1,0.927717,1,1,-1,0.649717,0.454545454545455
26,2,12,1,0.599629,0.999124,0.706646,1,4.606137,0.775391,0,-1,1.035002,0.975757575757576
26,2,12,-1,3.925044,0.403519,0.605737,-1,0.968355,0.775391,1,-1,1.06794,0.975757575757576
26,2,12,1,0.624599,1,0.860423,1,0.718003,0.775391,0,1,2.534886,0.975757575757576
26,2,12,-1,3.774998,0.082238,0.929563,-1,0.636243,0.775391,1,-1,0.572779,0.975757575757576
26,2,11,1,4.384084,0.288038,0.860615,1,1.046015,0.875,1,-1,0.682902,0.763636363636364
26,2,11,1,0.666854,0,0.420608,1,1.044397,0.875,0,1,0.851127,0.763636363636364
26,2,11,1,0.624629,0.005939,0.501304,1,0.796439,0.875,0,-1,0.961113,0.763636363636364
26,2,11,1,2.966579,0.381785,0.771742,1,3.031704,0.875,1,-1,0.962499,0.763636363636364
26,2,15,-1,0.441267,0.597934,0.094457,-1,0.670831,0.851562,0,1,0.92603,0.63030303030303
26,2,15,-1,1.916331,1,0.317288,-1,0.588549,0.851562,1,-1,0.825205,0.63030303030303
26,2,15,-1,1.458097,0.69461,0.95746,1,1.039914,0.851562,1,-1,1.035002,0.63030303030303
26,2,15,-1,0.450077,0.569434,0,-1,1.120923,0.851562,0,-1,0.681731,0.63030303030303
26,3,9,-1,4.241698,0.809005,0.393009,1,1.646126,0.508789,1,-1,0.962499,0.696969696969697
26,3,9,-1,0.700057,0.210235,0.037963,-1,0.795159,0.508789,0,1,1.623693,0.696969696969697
26,3,9,1,2.958114,0.883084,0.553887,1,0.979109,0.508789,1,1,0.791892,0.696969696969697
26,3,9,1,0.700111,0.10596,0.586946,-1,0.561365,0.508789,0,1,0.92603,0.696969696969697
26,3,3,-1,6.875498,0.897626,0.271551,1,1.250704,0.376953,1,-1,0.682902,0.733333333333333
26,3,3,1,0.466706,0,0.367382,1,0.857902,0.376953,0,1,0.851127,0.733333333333333
26,3,3,1,2.149677,0.238491,0.918021,-1,0.88817,0.376953,1,-1,0.7028,0.733333333333333
26,3,3,-1,0.474599,0.791126,0.300575,1,0.938516,0.376953,0,1,3.785985,0.733333333333333
26,3,1,-1,0.716748,0.293405,0.015848,-1,0.676935,0.541016,0,-1,1.435464,0.945454545454546
26,3,1,1,4.666785,0.402851,0.587478,1,1.877002,0.541016,1,-1,1.06794,0.945454545454546
26,3,1,1,0.749576,0.285316,0.513349,1,0.912185,0.541016,0,-1,1.150761,0.945454545454546
26,3,1,-1,2.34139,0.881676,0.093733,1,0.992257,0.541016,1,-1,0.572779,0.945454545454546
26,3,16,1,1.716305,0.692258,0.892014,1,0.98942,0.669922,1,-1,1.209954,0.503030303030303
26,3,16,1,0.324552,0,0.768783,1,0.50166,0.669922,0,1,1.297955,0.503030303030303
26,3,16,1,0.324536,0.684374,0.914881,1,0.934937,0.669922,0,-1,1.209954,0.503030303030303
26,3,16,1,1.424572,0.614249,0.976462,1,0.584794,0.669922,1,-1,0.649717,0.503030303030303
26,4,7,-1,2.683174,0.81274,0.679545,-1,2.172212,0.675781,1,-1,0.947273,0.503030303030303
26,4,7,1,3.466676,0.508134,0.992668,1,0.755836,0.675781,1,1,0.651599,0.503030303030303
26,4,7,-1,0.532966,0.689473,0.104801,-1,0.725064,0.675781,0,-1,0.599806,0.503030303030303
26,4,7,1,0.532977,0.20277,0.868216,1,0.891852,0.675781,0,-1,0.7028,0.503030303030303
26,4,8,1,2.983227,0.427113,0.693287,-1,1.574912,0.1,1,1,0.959431,0.781818181818182
26,4,8,1,0.833484,0,0.184209,-1,1.104979,0.1,0,1,1.623693,0.781818181818182
26,4,8,-1,4.267403,0.614735,0.689625,-1,0.906773,0.1,1,-1,1.669057,0.781818181818182
26,4,8,-1,0.858004,0.600316,0,1,0.807688,0.1,0,-1,0.681731,0.781818181818182
26,4,14,1,2.083073,0.288362,0.722026,-1,1.028469,0.543945,1,-1,2.486073,0.890909090909091
26,4,14,-1,2.983229,0.329952,0.80315,-1,0.760092,0.543945,1,1,3.785985,0.890909090909091
26,4,14,1,0.71632,0,0.526892,1,0.674772,0.543945,0,-1,0.961113,0.890909090909091
26,4,14,-1,0.71676,0.431464,0.094208,-1,0.926272,0.543945,0,-1,0.971989,0.890909090909091
26,4,13,-1,1.141368,0.882208,0.695151,-1,1.413391,0.743164,1,-1,1.209954,0.533333333333333
26,4,13,1,0.382928,0,0.792983,1,0.679779,0.743164,0,1,1.297955,0.533333333333333
26,4,13,-1,1.066324,0.897506,0.689459,-1,0.895826,0.743164,1,-1,1.209954,0.533333333333333
26,4,13,-1,0.391199,1,0.334265,-1,1.763169,0.743164,0,-1,0.825205,0.533333333333333
26,1,2,-1,0.466723,0.173366,0,-1,0.615624,0.59082,0,1,1.623693,0.83030303030303
26,1,2,-1,0.457917,0.41424,1,-1,1.214809,0.59082,0,-1,0.884468,0.83030303030303
26,1,2,1,1.524555,0.082965,1,1,0.647152,0.59082,1,-1,1.265141,0.83030303030303
26,1,2,1,2.058057,0.38374,0.695482,-1,0.748713,0.59082,1,1,0.959431,0.83030303030303
26,1,4,-1,3.192053,0.879833,0.585109,-1,1.121108,1,1,1,0.791892,0.454545454545455
26,1,4,-1,0.650065,0.537315,0.016012,-1,0.677658,1,0,-1,0.961113,0.454545454545455
26,1,4,-1,1.733181,0.991625,0.486475,-1,0.708714,1,1,1,0.651599,0.454545454545455
26,1,4,1,0.666286,0.802544,0.998746,1,0.592183,1,0,-1,0.847038,0.454545454545455
26,1,10,-1,1.92471,0.233369,0.288051,1,0.910748,0,1,1,1.03239,0.660606060606061
26,1,10,1,0.432911,0.93133,0.117453,1,0.596244,0,0,-1,0.572779,0.660606060606061
26,1,10,-1,1.650306,0.008676,0.592791,-1,0.561553,0,1,-1,0.681731,0.660606060606061
26,1,10,-1,0.432934,0.08856,0.697955,-1,0.49543,0,0,-1,0.599806,0.660606060606061
26,1,5,-1,0.407941,0.513428,0,-1,0.611051,0.860352,0,-1,0.961113,0.581818181818182
26,1,5,-1,0.416196,1,0.324547,-1,0.431881,0.860352,0,-1,0.825205,0.581818181818182
26,1,5,-1,1.799626,0.807223,0.475038,-1,0.613067,0.860352,1,-1,0.87951,0.581818181818182
26,1,5,1,1.916812,0.297437,1,1,0.480957,0.860352,1,-1,0.825205,0.581818181818182
27,3,14,1,2.083073,0.288362,0.722026,1,10.419066,0.523438,1,1,0.70385,0.854545454545454
27,3,14,-1,2.983229,0.329952,0.80315,-1,1.812373,0.523438,1,1,0.523708,0.854545454545454
27,3,14,1,0.71632,0,0.526892,1,0.661526,0.523438,0,-1,1.225528,0.854545454545454
27,3,14,-1,0.71676,0.431464,0.094208,-1,0.54456,0.523438,0,1,0.775639,0.854545454545454
27,3,7,-1,2.683174,0.81274,0.679545,-1,3.692258,0.77832,1,1,2.69649,0.757575757575758
27,3,7,1,3.466676,0.508134,0.992668,-1,1.491077,0.77832,1,-1,1.735572,0.757575757575758
27,3,7,1,0.532977,0.20277,0.868216,1,2.374,0.77832,0,-1,0.670395,0.757575757575758
27,3,7,-1,0.532966,0.689473,0.104801,-1,0.789967,0.77832,0,1,0.565978,0.757575757575758
27,3,2,1,1.524555,0.082965,1,-1,1.382055,0.253906,1,1,1.448258,0.915151515151515
27,3,2,1,2.058057,0.38374,0.695482,-1,0.886189,0.253906,1,1,1.200939,0.915151515151515
27,3,2,-1,0.466723,0.173366,0,-1,1.173277,0.253906,0,1,0.532386,0.915151515151515
27,3,2,-1,0.457917,0.41424,1,-1,0.539479,0.253906,0,-1,3.488834,0.915151515151515
27,3,16,1,0.324552,0,0.768783,1,2.85574,0.514648,0,-1,0.616639,0.757575757575758
27,3,16,1,0.324536,0.684374,0.914881,-1,1.425397,0.514648,0,1,1.049918,0.757575757575758
27,3,16,1,1.716305,0.692258,0.892014,-1,0.907635,0.514648,1,1,1.049918,0.757575757575758
27,3,16,1,1.424572,0.614249,0.976462,-1,0.639636,0.514648,1,1,0.642197,0.757575757575758
