nObserver,ch,RT,duration1,duration2,accuracy
17,1,1.996427,0.25,0.5,1
17,-1,2.423298,0.75,0.25,1
17,1,5.024086,2.25,1.75,0
17,1,3.114208,0.75,1.5,1
17,-1,4.742439,2,1.25,1
17,1,6.189373,2.25,3,1
17,1,2.379184,0.25,1,1
17,1,3.758215,1.25,1.5,1
17,-1,3.847759,0.75,1,0
17,1,4.723746,2,1.75,0
17,-1,4.108619,1.75,1.25,1
17,1,3.266058,0.75,1.5,1
17,1,24.126239,2.25,2.75,1
17,1,3.310609,0.75,1.25,1
17,-1,2.320884,0.25,0.5,0
17,1,4.851157,2,1.75,0
17,1,6.217544,1.75,2.5,1
17,1,4.717205,1.25,2,1
17,-1,3.08676,0.75,0.25,1
17,1,4.785142,1.75,1.25,0
17,1,3.505907,0.75,1,1
17,1,5.581822,2.25,1.75,0
17,1,6.540983,2.25,2.5,1
17,-1,7.445102,3,2.25,1
17,1,4.786427,1.25,1.5,1
17,-1,3.384816,1,0.25,1
17,1,5.942465,1.75,2.25,1
17,-1,4.232578,1.5,0.75,1
17,1,2.928727,0.25,0.75,1
17,1,2.753488,0.25,0.5,1
17,1,4.401746,1.25,1.5,1
17,1,3.302635,0.75,1,1
17,-1,7.172667,3,2.25,1
17,1,5.566634,1.75,2,1
17,1,2.637263,0.25,1,1
17,1,4.273771,1.25,1.75,1
17,1,4.506953,1.25,2,1
17,1,5.55602,1.75,2.5,1
17,1,6.233684,2.25,2.5,1
17,-1,3.974988,1.25,0.75,1
17,1,6.708067,2.25,2.75,1
18,-1,4.386168,1.5,1.25,1
18,1,7.298674,2.5,1.75,0
18,-1,10.389408,1.75,2,0
18,-1,8.077226,2.5,2.25,1
18,1,2.874406,0.25,0.75,1
18,-1,4.536484,1,0.25,1
18,1,2.543522,0.25,0.5,1
18,1,7.700573,2.25,3,1
18,1,3.596705,0.75,1.25,1
18,1,4.730023,1.25,2,1
18,-1,5.574925,2.25,1.75,1
18,-1,6.694852,2.75,2.25,1
18,1,5.075154,1,0.75,0
18,1,4.804972,1.25,1.75,1
18,-1,4.013905,1.5,0.75,1
18,-1,7.369129,2.5,2.25,1
18,1,6.927099,2.25,3,1
18,-1,3.317971,0.75,0.25,1
18,1,3.79352,0.75,1.5,1
18,-1,3.08718,1,0.25,1
18,-1,3.900202,0.75,1,0
18,1,6.099636,1.75,2.25,1
18,1,6.14128,1.75,2.5,1
18,1,4.858544,1.25,2,1
18,-1,4.836599,1.25,1.5,0
18,1,3.707766,0.75,1.25,1
18,1,6.745663,2.75,2.25,0
18,-1,5.554292,1.75,2,0
18,-1,3.075934,0.5,0.25,1
18,1,5.972793,1.75,1.25,0
18,1,2.999566,0.25,1,1
18,-1,4.848215,1.5,1.25,1
18,-1,7.462289,2.5,1.75,1
18,1,2.569852,0.25,0.75,1
18,-1,3.975721,1.5,0.75,1
18,-1,3.573476,1,0.75,1
18,1,6.970454,2.75,2.25,0
18,-1,4.690997,1.75,1.25,1
18,-1,5.686482,2,1.25,1
18,1,5.802173,2.25,1.75,0
18,-1,6.041967,2,1.75,1
18,1,6.604063,2.25,2.5,1
18,1,3.800974,0.75,1.25,1
18,-1,3.382904,0.5,0.25,1
18,-1,8.183358,3,2.25,1
18,-1,5.101126,0.75,1.5,0
18,1,7.099916,2.25,3,1
18,-1,9.840634,2.25,2.75,0
18,1,5.374064,1.25,2,1
18,1,3.897224,0.25,1,1
18,1,5.656104,1.75,2.5,1
18,-1,6.110323,1.75,2,0
18,-1,5.462894,1.25,1.75,0
18,-1,4.164253,0.75,1.25,0
18,1,6.163641,2.25,2.5,1
18,-1,2.618619,0.75,0.25,1
18,-1,2.559405,0.5,0.25,1
18,1,4.890205,1,0.75,0
18,1,4.442564,1.5,1.25,0
18,-1,5.68113,2.25,1.75,1
18,-1,4.828848,2,1.25,1
18,1,6.567068,1.75,2.25,1
18,-1,7.061498,2.5,1.75,1
18,1,3.399555,1,0.75,0
18,-1,2.420495,0.5,0.25,1
18,1,5.413578,2,1.75,0
18,1,6.662916,2.75,2.25,0
18,1,3.75906,0.75,1.25,1
18,-1,4.251194,0.75,1.5,0
18,1,6.685106,2.5,2.25,0
18,1,3.067925,0.25,1,1
18,1,6.70222,2.25,3,1
18,1,4.940351,1.25,1.75,1
18,1,3.282054,0.25,0.75,1
18,-1,4.467324,1.5,1.25,1
18,-1,5.938753,0.75,1.25,0
18,-1,4.907819,1.25,2,0
18,1,5.332793,1.75,2,1
18,-1,6.886178,3,2.25,1
18,-1,3.226196,0.25,0.75,0
18,1,5.55453,1.75,2.25,1
18,-1,5.177678,1.5,0.75,1
18,1,2.815821,0.25,1,1
18,1,6.721127,2.25,2.75,1
18,-1,4.047956,1,0.75,1
18,1,5.941867,1.75,2.5,1
18,1,6.100144,1.5,1.25,0
18,-1,2.619818,0.5,0.25,1
18,-1,6.518621,2.5,2.25,1
18,-1,4.619606,1.25,1.75,0
19,-1,4.305564,1,0.75,1
19,1,3.928043,0.75,1.5,1
19,-1,4.163514,0.75,0.25,1
19,1,5.242975,1.25,2,1
19,1,5.062913,1.25,1.5,1
19,1,6.063115,1.75,2.5,1
19,-1,6.948068,2.75,2.25,1
19,1,5.232341,1.25,1.75,1
19,1,6.505484,1.75,2.25,1
19,1,3.425755,0.75,1.25,1
19,1,6.312213,2.25,2.5,1
19,1,6.927675,2,1.75,0
19,-1,2.884583,0.5,0.25,1
19,1,6.78254,2.25,3,1
19,-1,3.448511,1,0.25,1
19,-1,4.442503,1.25,0.75,1
19,1,6.212347,1.75,2,1
19,-1,5.759719,2,1.25,1
19,1,8.46035,3,2.25,0
19,1,2.105425,0.25,1,1
19,1,5.864129,2.25,2.75,1
19,-1,4.076131,0.75,1,0
19,-1,2.275794,0.75,0.25,1
19,1,3.978237,1.25,1.75,1
19,1,3.695646,1.5,1.25,0
19,-1,3.939864,1.5,0.75,1
19,1,5.808709,2.25,2.5,1
19,1,7.663607,2.5,1.75,0
19,1,1.925844,0.25,0.5,1
19,1,8.214455,1.75,2.25,1
19,1,6.289127,2.25,3,1
19,-1,3.198698,1,0.75,1
19,-1,5.368252,2,1.75,1
19,-1,4.077109,0.5,0.25,1
19,-1,6.849251,2.25,1.75,1
19,1,3.346543,0.75,0.25,0
19,1,5.642462,2.25,2.5,1
19,-1,4.348461,1,0.25,1
19,1,5.155217,1.75,2.5,1
19,-1,4.671744,0.75,1.25,0
19,1,5.11473,1.5,1.25,0
19,1,3.277128,0.75,1.5,1
19,1,4.01969,1.25,1.75,1
19,-1,6.641419,2.75,2.25,1
19,-1,5.578001,2,1.25,1
19,-1,4.320908,0.75,0.25,1
19,-1,6.293498,2.75,2.25,1
19,1,9.664958,0.25,0.5,1
19,1,5.655769,1.75,2.25,1
19,1,4.245048,0.75,1.5,1
19,-1,6.54828,2,1.25,1
19,-1,3.739261,1,0.75,1
19,1,3.06873,0.75,1.25,1
19,1,3.943084,1.25,1.75,1
19,-1,6.120483,2.5,1.75,1
19,1,2.117018,0.25,1,1
19,1,5.823873,2.5,2.25,0
19,1,6.480884,1.75,2,1
19,1,4.676583,1.25,1.5,1
19,1,6.545675,2.25,3,1
19,1,1.663701,0.25,0.5,1
19,-1,5.122427,2,1.75,1
19,1,5.967873,1.75,2.25,1
19,-1,7.675945,0.75,1.5,0
19,1,5.109897,1.25,1.75,1
19,1,4.931414,0.75,1,1
19,1,2.084695,0.25,1,1
19,1,4.252478,1.25,2,1
19,-1,3.397539,1.25,0.75,1
19,1,5.917498,2.5,1.75,0
19,1,6.259568,2.25,3,1
19,1,5.815818,2.25,2.75,1
19,-1,4.455041,1.5,1.25,1
19,1,6.236161,2.5,2.25,0
19,1,1.678555,0.25,0.75,1
19,-1,6.27355,2.75,2.25,1
19,1,7.073931,2.25,3,1
19,-1,2.180894,0.5,0.25,1
19,1,7.293337,2.5,2.25,0
19,1,6.227751,1.75,2.5,1
19,1,6.461579,1.75,2.25,1
19,-1,3.685915,1,0.25,1
19,-1,4.859381,2,1.25,1
19,1,5.578045,1.75,2,1
19,1,3.60356,1.25,1.5,1
19,1,3.335069,0.75,1.5,1
19,-1,2.541246,0.75,0.25,1
19,-1,4.503595,1.75,1.25,1
19,1,3.527928,0.75,1.25,1
19,-1,3.358466,1,0.75,1
20,1,4.984866,1.75,2,1
20,-1,2.998418,1,0.25,1
20,1,7.51165,1.75,2.25,1
20,-1,3.635388,1.25,0.75,1
20,-1,3.243833,1,0.75,1
20,-1,6.001801,2.5,1.75,1
20,1,4.136193,1.5,1.25,0
20,-1,6.668397,2.25,2.75,0
20,1,4.825253,1.25,1.75,1
20,1,5.895976,2.25,2.5,1
20,1,1.863835,0.25,0.5,1
20,-1,3.940868,1.5,0.75,1
20,1,4.38993,1.25,2,1
20,-1,3.127826,0.75,0.25,1
20,1,6.485953,2.25,3,1
20,-1,5.601251,2.25,1.75,1
20,-1,4.818297,2,1.25,1
20,1,4.976175,1.75,2,1
20,1,5.43895,1.75,2.5,1
20,-1,6.145552,2.75,2.25,1
20,-1,2.546647,0.75,0.25,1
20,1,3.031666,0.75,1.25,1
20,-1,2.453183,0.5,0.25,1
20,-1,4.074423,1.5,0.75,1
20,-1,4.161818,1.5,1.25,1
20,-1,6.959142,2.5,2.25,1
20,1,2.671897,0.75,1,1
20,-1,4.634338,1.75,1.25,1
20,-1,2.676121,1,0.25,1
20,-1,6.538064,3,2.25,1
20,1,1.613745,0.25,0.5,1
20,1,2.882561,0.75,1.25,1
20,-1,4.57325,1.75,1.25,1
20,1,5.219643,1.75,2.5,1
20,-1,6.797038,2.5,2.25,1
20,1,1.822118,0.25,0.75,1
20,1,2.071639,0.25,1,1
20,-1,4.808594,2,1.25,1
20,1,2.684113,0.75,1,1
20,1,6.210592,2.25,2.75,1
20,1,3.950425,1.5,1.25,0
20,-1,6.810882,3,2.25,1
20,1,4.890524,1.75,2.25,1
20,-1,3.981854,1.5,0.75,1
20,1,4.857655,1.75,2,1
20,1,6.265281,2.5,2.25,0
20,-1,2.139729,0.75,0.25,1
20,1,5.124522,1.75,2.25,1
20,1,2.573702,0.75,1,1
20,1,2.835424,0.75,1.25,1
20,1,3.781985,1.25,1.5,1
20,-1,5.001145,1.75,2,0
20,1,1.642659,0.25,0.5,1
20,-1,6.28329,3,2.25,1
20,1,3.119793,0.75,1.5,1
20,-1,5.343985,2.5,1.75,1
20,1,4.263245,1.75,1.25,0
20,1,7.425387,2.25,2.75,1
20,1,4.164899,1.25,2,1
20,-1,2.32339,1,0.25,1
20,1,3.098528,0.75,1.5,1
20,-1,6.26644,2.5,2.25,1
20,1,1.970329,0.25,0.75,1
20,1,2.810435,0.75,1.25,1
20,-1,6.652153,3,2.25,1
20,-1,4.14028,1,0.75,1
20,1,2.072783,0.25,1,1
20,-1,5.380601,2.25,1.75,1
20,-1,6.282938,2.75,2.25,1
20,-1,4.140651,1.5,1.25,1
20,-1,4.628057,2,1.25,1
20,1,7.009726,1.75,2,1
20,-1,4.148516,1.75,1.25,1
20,1,1.865884,0.5,0.25,0
20,1,5.100446,1.75,2.5,1
20,1,3.031407,0.75,1.25,1
20,-1,5.987734,2.5,2.25,1
20,1,3.586831,1.5,0.75,0
20,-1,3.891629,1.25,1.5,0
20,1,4.012471,1.25,1.75,1
20,-1,5.421682,1,0.75,1
20,-1,8.479887,2.25,1.75,1
20,-1,5.083258,2,1.75,1
20,1,2.064435,0.25,1,1
20,1,6.159398,2.25,3,1
20,1,1.599881,0.25,0.5,1
20,1,5.989915,2.25,2.75,1
20,-1,2.352209,0.75,0.25,1
20,-1,5.53071,2.5,1.75,1
20,1,4.072908,1.25,2,1
21,1,4.201667,1.5,1.25,0
21,1,5.280899,1.75,2.5,1
21,1,5.268013,1.75,2,1
21,-1,2.40885,1,0.25,1
21,1,5.231368,1.75,2.25,1
21,1,6.398995,2.5,2.25,0
21,1,3.352376,1,0.75,0
21,1,6.842173,2.25,3,1
21,1,6.575568,2.75,2.25,0
21,-1,2.971643,0.5,0.25,1
21,1,4.375152,1.5,0.75,0
21,-1,2.408008,0.75,0.25,1
21,-1,4.444294,2,1.25,1
21,1,3.975706,1.25,1.75,1
21,1,3.321656,1.25,0.75,0
21,1,5.155907,1.75,2.25,1
21,1,6.195261,2.25,2.5,1
21,1,4.038664,1.25,0.75,0
21,1,2.207952,0.25,0.75,1
21,-1,3.466941,1.5,0.75,1
21,1,3.624272,1.25,1.5,1
21,1,2.044311,0.25,0.5,1
21,1,2.954826,0.75,1,1
21,-1,2.772563,1,0.25,1
21,1,5.142984,1.75,2.5,1
21,1,6.157045,2.75,2.25,0
21,-1,4.348991,1.75,1.25,1
21,1,6.181782,2.25,3,1
21,1,4.28853,1.25,2,1
21,1,4.978159,1.75,2,1
21,1,4.420062,1.25,2,1
21,1,3.303619,0.75,1.25,1
21,1,6.251787,2.25,2.5,1
21,1,6.456005,3,2.25,0
21,1,1.951824,0.25,0.5,1
21,-1,4.591605,1.5,0.75,1
21,1,4.99448,1.75,2.25,1
21,1,6.039069,2.25,2.75,1
21,1,2.281983,0.25,0.75,1
21,1,4.881733,2,1.75,0
21,1,5.431304,1.75,2.5,1
21,1,4.021351,1.25,1.5,1
21,-1,3.350835,1,0.75,1
21,1,4.097456,1.25,1.75,1
21,1,2.566917,0.25,1,1
21,1,5.16866,2.25,1.75,0
21,1,3.042065,1,0.75,0
21,-1,6.857728,3,2.25,1
21,1,2.566166,0.25,1,1
21,-1,2.759785,0.75,0.25,1
21,1,5.897542,2.25,2.5,1
21,1,5.575013,1.75,2.5,1
21,1,3.620898,1.5,0.75,0
21,-1,2.162347,0.5,0.25,1
21,1,3.358373,1.25,0.75,0
21,-1,4.965821,2,1.25,1
21,1,4.216697,1.75,1.25,0
21,1,3.982602,1.5,1.25,0
21,1,6.149517,2.25,2.75,1
21,-1,5.276391,2,1.75,1
21,1,5.975308,2.25,2.75,1
21,-1,5.686541,2.5,1.75,1
21,1,3.314933,1,0.75,0
21,1,4.505595,1.25,2,1
21,-1,6.219669,2.25,1.75,1
21,1,2.948282,0.25,1,1
21,1,3.806183,1.25,1.5,1
21,1,4.908934,1.75,2,1
21,1,2.56185,0.25,0.75,1
21,-1,3.134071,0.5,0.25,1
21,1,5.783208,2.25,2.5,1
21,1,4.573315,1.75,1.25,0
21,1,3.45174,1.25,0.75,0
21,-1,3.903212,1.5,0.75,1
21,-1,6.692717,3,2.25,1
21,1,5.171014,1.75,2.5,1
21,1,5.517194,1.75,2.25,1
21,1,4.095612,1.25,2,1
21,1,3.339784,1,0.75,0
21,1,2.629831,0.25,0.75,1
21,1,6.079398,2.25,2.5,1
21,1,2.556645,0.25,1,1
21,1,2.372954,0.25,0.5,1
21,1,3.732932,1.25,0.75,0
21,1,4.217448,1.75,1.25,0
21,1,3.880994,1.25,1.5,1
21,1,6.194867,2.25,3,1
21,-1,3.955762,0.75,1.5,0
21,-1,6.270942,2.75,2.25,1
21,1,4.891597,2,1.75,0
22,1,9.250338,2.25,1.75,0
22,1,6.256412,2.5,1.75,0
22,-1,4.297307,0.25,0.5,0
22,-1,6.611111,2.25,2.5,0
22,1,5.153658,1.75,2,1
22,1,5.785657,0.75,1,1
22,1,3.774982,0.25,0.75,1
22,1,4.340457,1.25,1.75,1
22,-1,6.584389,2.75,2.25,1
22,1,3.864934,1.25,0.75,0
22,-1,7.996984,3,2.25,1
22,1,4.060402,1.25,1.5,1
22,1,2.932354,0.25,1,1
22,-1,4.25033,1.5,0.75,1
22,1,5.212085,1.25,2,1
22,1,5.219297,1.75,2,1
22,-1,8.702238,3,2.25,1
22,-1,4.047574,1.25,0.75,1
22,-1,3.480422,1,0.75,1
22,1,5.528911,1.75,2.5,1
22,1,8.205235,2.75,2.25,0
22,-1,3.840501,1.5,0.75,1
22,1,3.864185,1.5,1.25,0
22,1,2.156028,0.25,0.75,1
22,-1,2.135489,0.5,0.25,1
22,-1,5.806181,2,1.25,1
22,1,2.276531,0.25,1,1
22,1,6.993097,2.25,1.75,0
22,-1,4.956361,1.75,1.25,1
22,-1,6.21442,2.5,2.25,1
22,1,5.105934,1.75,2.25,1
22,1,6.57763,2.75,2.25,0
22,-1,5.680179,2.5,1.75,1
22,1,3.045199,0.25,1,1
22,1,2.523894,0.5,0.25,0
22,1,3.187815,0.75,1,1
22,-1,6.998847,3,2.25,1
22,1,3.655066,0.75,0.25,0
22,1,3.361016,0.75,1.25,1
22,1,4.473896,1.25,2,1
22,-1,4.970989,1.75,2,0
22,1,5.756892,2.25,2.5,1
22,-1,3.947856,1.5,0.75,1
22,1,4.613864,1.5,1.25,0
22,-1,5.058596,1.75,1.25,1
22,1,4.177391,1.25,2,1
22,1,5.03532,1.75,2.5,1
22,1,4.208308,1.25,1.75,1
22,-1,2.320679,0.75,0.25,1
22,1,2.34754,0.25,1,1
22,-1,5.072735,1.5,1.25,1
22,-1,3.596036,1,0.75,1
22,-1,6.158897,2.25,1.75,1
22,-1,6.84596,3,2.25,1
22,1,8.281541,0.75,1.5,1
22,-1,6.926796,2.25,2.75,0
22,1,5.475712,1.75,2,1
22,1,3.164414,0.75,1.25,1
22,-1,3.174886,0.25,0.5,0
22,1,5.766958,2.25,2.5,1
22,1,2.18211,0.25,1,1
22,1,6.546834,2.25,1.75,0
22,-1,6.098598,2.5,1.75,1
22,-1,2.993246,0.75,0.25,1
22,1,4.767537,1.5,0.75,0
22,-1,4.844829,1.75,1.25,1
22,1,5.441999,1.75,2,1
22,1,2.498752,0.25,0.5,1
22,1,3.015641,0.75,1.25,1
22,1,6.916287,2.25,3,1
22,1,5.391596,1.5,1.25,0
22,1,6.557006,2.25,2.5,1
22,-1,3.523879,1,0.75,1
22,1,6.938023,2.25,2.75,1
22,-1,5.290529,2,1.25,1
22,1,6.974501,2.25,2.5,1
22,-1,4.374417,1.25,2,0
22,1,3.206857,0.25,1,1
22,-1,6.409504,2.5,1.75,1
22,1,5.990087,2.25,2.75,1
22,1,4.011494,1.25,1.5,1
22,-1,3.402867,1.25,0.75,1
22,-1,5.774318,1.5,0.75,1
22,1,2.438745,0.5,0.25,0
22,1,4.718456,1.75,2,1
22,-1,2.573059,0.75,0.25,1
22,1,6.31634,2.25,3,1
22,1,4.773237,1.25,1.75,1
22,-1,3.421844,1,0.75,1
22,1,5.47369,1.75,2.25,1
23,1,4.507484,1.5,1.25,0
23,1,6.534389,2.5,2.25,0
23,-1,3.149059,1,0.75,1
23,-1,3.030593,1,0.25,1
23,1,4.066691,1.25,1.75,1
23,-1,3.907729,1.5,0.75,1
23,-1,6.049442,2.5,1.75,1
23,-1,5.960703,2,1.25,1
23,1,7.340098,2.25,1.75,0
23,-1,5.451764,2,1.75,1
23,1,2.287789,0.25,0.75,1
23,-1,3.66419,1.25,0.75,1
23,1,2.450053,0.25,0.5,1
23,1,6.952406,2.25,2.75,1
23,-1,7.192964,3,2.25,1
23,1,2.922616,0.75,1,1
23,1,6.058548,2.5,2.25,0
23,1,4.452956,1.25,2,1
23,-1,3.657033,1.25,0.75,1
23,-1,5.515624,2.25,1.75,1
23,1,2.191009,0.25,0.75,1
23,1,2.085179,0.25,0.5,1
23,-1,2.821316,1,0.25,1
23,-1,4.709373,1.75,1.25,1
23,1,3.323817,0.75,1.5,1
23,1,5.802741,1.75,2.5,1
23,-1,6.946439,3,2.25,1
23,-1,6.196036,1.75,2,0
23,1,4.502749,1.25,1.5,1
23,1,6.488354,2.25,2.75,1
23,-1,7.711442,2.5,1.75,1
23,-1,8.389217,2.75,2.25,1
23,1,2.166562,0.25,1,1
23,1,5.957195,1.75,2.25,1
23,1,4.476209,1.25,1.75,1
23,1,2.140652,0.25,0.5,1
23,-1,3.548886,1.25,0.75,1
23,1,4.376744,1.25,2,1
23,1,6.985718,2.25,2.5,1
23,-1,5.518214,0.75,1,0
23,-1,3.844605,0.75,0.25,1
23,1,7.387635,1.75,2,1
23,-1,6.07669,1.25,1.5,0
23,1,4.429771,0.75,1.5,1
23,-1,7.886242,3,2.25,1
23,-1,5.320372,1.75,1.25,1
23,1,3.569471,0.75,1.25,1
23,-1,3.362474,1,0.25,1
23,1,6.629167,1.75,2,1
23,1,5.171055,1.25,2,1
23,1,3.049537,0.25,0.5,1
23,1,6.718255,2.25,2.75,1
23,1,3.181047,0.75,1,1
23,-1,6.878957,2.25,1.75,1
23,-1,5.001942,1.5,1.25,1
23,-1,7.071127,2.5,2.25,1
23,1,6.52234,2.25,3,1
23,-1,6.342908,2.5,1.75,1
23,1,3.299445,0.75,0.25,0
23,-1,4.637548,1.5,0.75,1
23,1,3.50143,0.75,1,1
23,1,5.752794,1.25,2,1
23,1,5.961572,1.75,2.25,1
23,-1,2.65373,0.75,0.25,1
23,-1,5.293569,1.75,1.25,1
23,1,2.559216,0.25,0.5,1
23,-1,6.955557,3,2.25,1
23,-1,7.106083,2.25,2.5,0
23,1,6.023215,1.75,2.5,1
23,-1,6.994555,2.75,2.25,1
23,1,4.74624,1.25,1.5,1
23,-1,5.883681,2,1.75,1
23,-1,4.443975,1.25,0.75,1
23,1,2.403746,0.25,1,1
23,1,3.760081,0.75,1.5,1
23,-1,6.927422,2.5,2.25,1
23,1,4.843485,1.25,1.5,1
23,-1,4.776032,1.75,1.25,1
23,-1,5.739583,2.5,1.75,1
23,-1,2.599727,0.75,0.25,1
23,1,3.853043,0.75,1.25,1
23,-1,5.883032,2.25,1.75,1
23,-1,6.979526,2.75,2.25,1
23,1,6.756592,2.25,3,1
23,1,4.306014,1.25,2,1
23,1,1.859859,0.25,0.5,1
23,1,3.278508,0.75,1,1
23,-1,9.231201,2,1.75,1
23,1,3.677634,0.75,1.5,1
23,1,2.197564,0.25,1,1
24,-1,4.379177,0.5,0.25,1
24,-1,4.388965,0.75,0.25,1
24,1,4.669097,1.25,1.5,1
24,-1,9.251771,2,1.75,1
24,-1,8.452362,2.75,2.25,1
24,1,5.730357,1.75,2.5,1
24,-1,5.29519,2,1.25,1
24,-1,5.611056,1.75,1.25,1
24,-1,4.288525,1,0.75,1
24,-1,8.490941,3,2.25,1
24,1,2.105779,0.25,1,1
24,1,6.076926,2.25,2.5,1
24,-1,3.631471,1.25,0.75,1
24,1,4.925351,0.75,1.5,1
24,-1,6.196385,2.25,1.75,1
24,1,4.805802,0.25,0.5,1
24,1,5.195889,2,1.25,0
24,-1,2.397896,0.75,0.25,1
24,1,6.540482,2.75,2.25,0
24,1,3.76438,0.75,1.5,1
24,1,5.562925,2.25,2.5,1
24,-1,4.623435,1.75,1.25,1
24,1,3.084982,0.75,1.25,1
24,-1,5.589074,1.25,1.5,0
24,1,5.554854,1.75,2,1
24,-1,6.569067,2.5,1.75,1
24,1,2.311828,0.25,1,1
24,1,6.743466,3,2.25,0
24,-1,3.907472,0.75,1,0
24,1,7.519141,2.25,1.75,0
24,-1,6.395476,1.5,0.75,1
24,1,5.396034,1.75,2,1
24,1,5.044886,1.75,2.25,1
24,1,4.65923,1.25,2,1
24,1,4.921382,1.5,1.25,0
24,1,3.822991,1.25,1.75,1
